id,roundId,easting,northing,depotId,dayId
5733,0_1,533825.5093,179711.4264,1,1
5735,1_1,531940.2887,180921.2776,2,1
5736,5_1,533129.9115,181235.7382,2,1
5737,4_1,532629.0676,179441.3373,1,1
5738,6_1,533827.4085,180694.6371,3,1
5739,3_1,533368.0923,181980.7171,4,1
5740,4_1,532277.2265,179941.0748,1,1
5741,2_1,531487.3482,180029.2233,3,1
5742,1_1,532113.238,181499.037,2,1
5743,3_1,533443.8707,181630.2505,4,1
5744,4_1,532444.0792,179731.2327,1,1
5745,4_1,532209.6759,180413.4958,1,1
5746,1_1,531626.6267,181489.5727,2,1
5747,4_1,532569.0423,179369.2015,1,1
5748,2_1,531348.3201,179452.385,3,1
5749,5_1,532805.984,180952.2295,2,1
5751,2_1,531168.0897,179272.8393,3,1
5752,4_1,532542.903,180335.1115,1,1
5753,2_1,531239.3022,179474.6293,3,1
5754,7_1,531151.1439,181037.6198,4,1
5755,7_1,530915.3645,181783.5316,4,1
5756,0_1,533442.6714,179517.4568,1,1
5757,5_1,532484.4633,181304.2775,2,1
5758,2_1,530782.1941,179241.253,3,1
5760,3_1,533654.4228,181495.8863,4,1
5761,5_1,532534.4146,181667.5338,2,1
5762,7_1,531348.4378,181188.3804,4,1
5763,4_1,531713.3713,180187.23,1,1
5764,0_1,533993.8378,179745.5472,1,1
5765,4_1,531949.5881,180011.2831,1,1
5766,4_1,531795.8316,179688.1203,1,1
5767,2_1,530848.5142,179568.4446,3,1
5769,3_1,533621.2795,181652.538,4,1
5770,5_1,532996.0173,181416.699,2,1
5771,0_1,533256.1306,179300.616,1,1
5772,0_1,533510.6815,179817.6866,1,1
5773,2_1,531253.9732,180435.9915,3,1
5774,6_1,533575.8987,180547.1266,3,1
5776,4_1,532437.0831,179834.7467,1,1
5778,2_1,530891.4915,179996.7523,3,1
5779,4_1,531997.2401,179293.7111,1,1
5780,1_1,531689.5532,181648.0837,2,1
5782,4_1,532357.2375,179757.056,1,1
5783,1_1,531567.3384,181992.3689,2,1
5784,7_1,530732.7859,181856.9284,4,1
5785,1_1,531686.6554,181059.4135,2,1
5786,7_1,530719.9961,181885.757,4,1
5787,6_1,533216.4381,180624.2858,3,1
5788,7_1,530677.3179,180809.8569,4,1
5790,6_1,533909.919,181254.122,3,1
5791,6_1,533452.7849,180907.6117,3,1
5793,1_1,531883.7382,180883.6427,2,1
5794,7_1,530922.864,181452.1244,4,1
5795,0_1,533918.958,179886.6153,1,1
5796,6_1,533695.5172,181016.7536,3,1
5797,4_1,532046.5153,180420.434,1,1
5798,2_1,531541.7509,179675.7104,3,1
5799,6_1,533248.5444,180615.0193,3,1
5800,1_1,532228.5044,181472.7633,2,1
5801,2_1,531062.5172,179292.3663,3,1
5803,3_1,533328.4986,181654.0962,4,1
5804,7_1,531123.2719,181037.2415,4,1
5805,0_1,534091.3426,179493.8041,1,1
5806,0_1,533733.6097,179221.263,1,1
5808,1_1,531391.6101,181777.9349,2,1
5809,5_1,532649.467,181279.7495,2,1
5810,4_1,531738.2067,180120.3165,1,1
5811,6_1,533877.1579,181095.6251,3,1
5812,4_1,531829.9719,180312.0979,1,1
5813,5_1,532981.877,181253.5268,2,1
5814,6_1,533167.9466,180711.7575,3,1
5816,3_1,533798.4825,181796.3792,4,1
5817,7_1,531184.9357,181301.15,4,1
5818,0_1,533075.0655,179576.9007,1,1
5819,4_1,531694.7659,180031.6002,1,1
5820,0_1,533737.7298,179709.6816,1,1
5821,5_1,532907.6943,181747.9532,2,1
5822,2_1,531135.7252,180053.2352,3,1
5823,2_1,531523.2969,179793.6206,3,1
5824,1_1,531950.4049,181083.8185,2,1
5825,6_1,533865.5546,181122.3385,3,1
5827,2_1,530821.7502,179799.2582,3,1
5828,4_1,532474.9844,179539.7108,1,1
5829,6_1,533823.1818,181092.9174,3,1
5830,3_1,533174.4936,181854.8207,4,1
5831,0_1,533475.4651,179887.234,1,1
5832,0_1,532800.2313,179463.1861,1,1
5833,1_1,531819.0249,181505.0353,2,1
5834,2_1,530987.6466,180075.6945,3,1
5835,0_1,533344.3645,179196.7583,1,1
5836,4_1,532068.1633,179512.4249,1,1
5838,5_1,532853.5406,181503.1812,2,1
5839,5_1,532487.6037,181055.1814,2,1
5840,1_1,531532.9124,181652.9855,2,1
5841,3_1,533777.5959,181415.1197,4,1
5843,5_1,532497.7551,181595.7297,2,1
5844,2_1,530672.5677,179971.5411,3,1
5845,6_1,533203.1884,180724.2503,3,1
5846,3_1,533586.0597,181757.3445,4,1
5847,3_1,533727.7451,181432.9642,4,1
5848,0_1,533722.4181,179652.695,1,1
5849,7_1,531068.2176,181330.1974,4,1
5850,5_1,532913.6752,181409.0163,2,1
5851,2_1,530795.8884,179260.144,3,1
5852,7_1,530891.3461,181941.5816,4,1
5853,3_1,533223.9606,181845.0373,4,1
5855,7_1,531248.5961,181180.5771,4,1
5856,6_1,533231.9078,180619.0147,3,1
5857,5_1,532886.8242,180891.1111,2,1
5859,0_1,532997.9148,179430.0995,1,1
5860,4_1,531667.655,180142.7835,1,1
5861,6_1,533047.3128,180795.9734,3,1
5862,5_1,532734.2577,181510.7377,2,1
5863,6_1,533673.677,181060.3474,3,1
5864,3_1,533433.2783,181904.7888,4,1
5865,5_1,532866.1727,180949.5707,2,1
5866,0_1,533820.3327,179596.1091,1,1
5867,5_1,532716.2106,181064.995,2,1
5869,2_1,530992.6192,179468.6366,3,1
5870,7_1,531261.5168,181130.4469,4,1
5871,6_1,533503.7109,181157.4598,3,1
5872,1_1,532021.6208,181254.6504,2,1
5874,3_1,533951.2187,181492.6424,4,1
5875,2_1,531483.8522,179491.0992,3,1
5876,6_1,533400.5133,180915.4698,3,1
5877,7_1,531365.0346,181670.3051,4,1
5878,5_1,532517.5222,181620.787,2,1
5879,6_1,533703.1855,181177.2725,3,1
5880,2_1,531205.6475,179257.7839,3,1
5881,3_1,533538.8714,181376.1621,4,1
5882,4_1,532137.3125,179631.642,1,1
5883,4_1,532310.4062,179792.0321,1,1
5884,3_1,533737.7121,181551.5065,4,1
5885,5_1,532998.4495,181516.3393,2,1
5886,1_1,532046.2169,181070.1129,2,1
5887,7_1,530851.8058,181913.6967,4,1
5888,6_1,533613.488,181183.4937,3,1
5889,2_1,531347.4617,180371.2191,3,1
5892,4_1,532090.0809,180474.83,1,1
5894,4_1,531965.6191,180266.0598,1,1
5895,4_1,532559.8251,179855.2767,1,1
5896,4_1,531802.7263,179819.8744,1,1
5897,1_1,532072.6015,181356.024,2,1
5898,2_1,531249.0426,179809.8205,3,1
5899,1_1,531688.4072,182005.1196,2,1
5900,7_1,531085.086,181923.846,4,1
5901,2_1,531385.9131,179891.6674,3,1
5902,4_1,532208.3811,180316.1682,1,1
5903,0_1,533997.206,179280.6299,1,1
5906,4_1,531849.1249,179450.6221,1,1
5907,2_1,531245.0653,179404.0454,3,1
5909,5_1,532417.5263,181594.646,2,1
5910,4_1,532478.98,179548.7404,1,1
5912,2_1,531553.9671,179398.2612,3,1
5913,4_1,532191.2556,180170.9477,1,1
5914,1_1,531974.4149,181020.3838,2,1
5915,3_1,534086.3637,181317.0993,4,1
5916,6_1,533108.553,180781.1477,3,1
5917,1_1,531491.0017,182008.7825,2,1
5918,4_1,532083.139,179724.5528,1,1
5919,3_1,533112.8867,181714.4432,4,1
5920,1_1,531831.6442,181263.1535,2,1
5921,4_1,532773.1915,179885.7809,1,1
5922,5_1,532943.7342,181683.3723,2,1
5923,2_1,530963.286,180226.1749,3,1
5924,1_1,531620.9538,181684.4276,2,1
5925,0_1,533184.8019,179409.7884,1,1
5927,6_1,533595.6457,180698.6963,3,1
5929,3_1,533753.3024,181958.4521,4,1
5930,0_1,532841.7353,179771.8158,1,1
5931,5_1,533006.9732,181629.4278,2,1
5932,0_1,533512.7027,179255.1373,1,1
5933,7_1,530691.3217,181533.7435,4,1
5934,2_1,531018.4956,180310.2651,3,1
5935,6_1,533165.5959,180785.4178,3,1
5936,1_1,532114.5512,181503.3437,2,1
5937,7_1,531225.8458,181844.7996,4,1
5938,6_1,534026.7314,180356.0405,3,1
5939,4_1,532242.4718,180311.3318,1,1
5940,2_1,531308.8715,179274.3956,3,1
5941,6_1,533372.2137,180900.1876,3,1
5942,2_1,530787.5168,179633.9842,3,1
5943,0_1,533735.6802,179194.7321,1,1
5944,5_1,532945.521,181810.7452,2,1
5946,1_1,531997.5397,181972.5839,2,1
5947,0_1,534087.5883,179196.0328,1,1
5948,0_1,533306.839,179856.2695,1,1
5949,2_1,530945.3392,179514.8467,3,1
5950,1_1,531565.2749,181392.4457,2,1
5951,4_1,531864.7954,179638.6011,1,1
5952,2_1,531116.0572,179437.1722,3,1
5953,1_1,532120.4688,181525.6073,2,1
5954,0_1,532966.5403,179757.2336,1,1
5955,4_1,531847.0621,179564.4148,1,1
5956,7_1,531031.0333,181749.917,4,1
5957,3_1,533480.7878,181937.3925,4,1
5958,2_1,530798.4197,179714.726,3,1
5959,7_1,530905.1301,181122.3644,4,1
5960,7_1,531136.5138,181061.5748,4,1
5961,5_1,532860.6883,181725.3168,2,1
5963,0_1,533647.8237,179518.871,1,1
5964,2_1,530995.9385,179930.5125,3,1
5965,1_1,531450.8007,181583.7779,2,1
5966,2_1,531459.9978,179691.5169,3,1
5967,4_1,531839.0144,180095.2794,1,1
5968,3_1,533858.4292,181496.2125,4,1
5969,3_1,533350.2781,181712.6575,4,1
5970,6_1,533446.9442,180739.7208,3,1
5972,7_1,531250.8694,181440.3124,4,1
5973,1_1,531448.6146,181953.3584,2,1
5974,4_1,532168.3286,180411.361,1,1
5975,1_1,531901.617,181864.002,2,1
5976,4_1,532549.3274,179268.9273,1,1
5977,1_1,531853.2532,181870.2398,2,1
5978,2_1,530947.5428,179447.6432,3,1
5979,5_1,532533.3828,181944.962,2,1
5980,2_1,531311.4629,179250.3296,3,1
5981,6_1,533136.637,180968.2967,3,1
5982,7_1,530658.2471,181379.8152,4,1
5983,4_1,532126.8077,180458.4243,1,1
5984,4_1,532479.8912,180307.9257,1,1
5985,2_1,531636.171,179422.2507,3,1
5986,7_1,530747.519,181399.6267,4,1
5987,2_1,530980.2726,179539.2959,3,1
5988,0_1,533609.8578,179197.2263,1,1
5989,4_1,531844.2096,179363.4793,1,1
5990,4_1,531628.0341,180427.1315,1,1
5991,4_1,531926.2798,179773.9122,1,1
5992,1_1,532019.9765,181352.9897,2,1
5993,0_1,533586.6923,179875.5182,1,1
5994,6_1,533937.9574,180339.8642,3,1
5995,3_1,533109.9091,181849.1565,4,1
5996,2_1,531601.2437,179561.1194,3,1
5997,7_1,531446.076,181119.6895,4,1
5998,5_1,532908.6697,181271.9806,2,1
5999,2_1,531357.0415,180237.1158,3,1
6000,1_1,531441.539,181478.1184,2,1
6001,2_1,530883.0396,180250.4594,3,1
6002,7_1,531057.2265,182004.1679,4,1
6003,0_1,533852.463,179531.9312,1,1
6004,0_1,533949.1775,179225.1769,1,1
6005,4_1,531806.2663,179606.6688,1,1
6007,5_1,533119.0989,181157.6386,2,1
6009,7_1,530800.0005,181269.3389,4,1
6010,5_1,532640.9908,181730.0246,2,1
6011,0_1,533060.7676,179939.3211,1,1
6012,6_1,533379.18,181013.3601,3,1
6013,7_1,531397.956,181603.6964,4,1
6014,1_1,531496.584,181451.9727,2,1
6015,4_1,532693.1951,179532.7245,1,1
6016,5_1,532427.1416,181245.9709,2,1
6017,2_1,531062.8642,180079.0567,3,1
6019,4_1,532709.7695,180276.6762,1,1
6020,4_1,532032.0447,180252.2152,1,1
6021,7_1,531015.5452,180934.4323,4,1
6022,4_1,532561.6488,179297.8939,1,1
6023,5_1,533114.1056,181098.6829,2,1
6024,6_1,533137.4208,180912.9265,3,1
6025,7_1,530645.5012,181063.7819,4,1
6026,4_1,531691.2182,179732.1689,1,1
6027,1_1,531912.5234,181285.8049,2,1
6031,1_1,531865.8354,181214.7578,2,1
6032,7_1,530834.2397,181097.7415,4,1
6033,4_1,532351.6929,179332.1595,1,1
6034,0_1,533588.1155,179808.8651,1,1
6037,1_1,532204.063,181984.4143,2,1
6038,6_1,533387.5833,180636.0206,3,1
6039,3_1,533265.7828,181822.6831,4,1
6040,3_1,533119.3928,181541.3475,4,1
6041,7_1,530779.3442,181177.5273,4,1
6042,6_1,533394.9054,180780.2124,3,1
6043,0_1,533759.5198,179269.0374,1,1
6044,0_1,533374.6233,179812.3521,1,1
6045,0_1,533129.2569,179739.6956,1,1
6046,0_1,533359.6418,179512.5147,1,1
6047,7_1,531050.1811,181318.175,4,1
6048,5_1,532718.4686,181682.5172,2,1
6049,6_1,533079.7205,180632.7664,3,1
6050,2_1,531189.9758,179480.9538,3,1
6051,3_1,533692.6442,181935.3941,4,1
6053,0_1,533312.3767,180102.3446,1,1
6054,5_1,532530.8582,181011.1193,2,1
6055,4_1,532183.9656,179578.3473,1,1
6056,4_1,532093.3724,179644.8316,1,1
6058,2_1,531695.389,179497.6363,3,1
6059,4_1,532563.9965,180342.521,1,1
6060,0_1,533964.16,179533.7428,1,1
6061,5_1,532805.9692,182000.0985,2,1
6062,2_1,531419.3255,180130.8081,3,1
6063,0_1,532788.3237,179277.8938,1,1
6064,4_1,532073.1707,179880.9331,1,1
6066,1_1,532124.6699,181239.0421,2,1
6067,2_1,531457.5295,179388.1713,3,1
6069,1_1,531567.8053,181847.5049,2,1
6070,3_1,533438.2448,181476.0519,4,1
6071,4_1,532548.6359,179648.5933,1,1
6072,7_1,530890.0293,181565.0019,4,1
6074,7_1,530698.8857,181888.6908,4,1
6075,1_1,532303.6425,181553.7477,2,1
6077,5_1,532537.4544,180763.3694,2,1
6078,2_1,531679.0052,179636.0677,3,1
6079,5_1,532471.7786,181443.1974,2,1
6080,0_1,533492.5682,179520.1111,1,1
6081,2_1,531154.8528,179410.381,3,1
6082,3_1,533710.6384,181541.3821,4,1
6083,4_1,532167.2694,179391.3873,1,1
6086,4_1,531913.6027,179328.2905,1,1
6087,3_1,534028.4874,181317.0229,4,1
6088,0_1,533345.9425,180100.8935,1,1
6089,1_1,531940.742,181940.28,2,1
6091,3_1,533925.4798,181377.6231,4,1
6092,2_1,531510.1381,179930.2179,3,1
6093,6_1,533140.1712,180679.781,3,1
6094,7_1,530739.9778,180813.8649,4,1
6095,2_1,531368.618,179589.5743,3,1
6096,1_1,531832.0532,181735.319,2,1
6097,0_1,533014.3978,179489.0089,1,1
6098,3_1,533101.4294,181681.2399,4,1
6100,7_1,531230.6506,181293.3827,4,1
6102,5_1,532603.5155,180879.6181,2,1
6103,3_1,533790.6793,181936.1078,4,1
6104,0_1,533547.2163,179569.5345,1,1
6105,6_1,533651.5526,180685.9525,3,1
6106,0_1,533356.9479,179646.7102,1,1
6107,0_1,533432.5715,180003.1946,1,1
6108,0_1,533197.6204,179455.5544,1,1
6109,4_1,532127.7766,179296.766,1,1
6111,0_1,533265.3912,179711.5458,1,1
6112,2_1,530689.2152,179406.9716,3,1
6114,0_1,533694.0301,179799.2732,1,1
6115,7_1,531046.9662,181096.2242,4,1
6116,0_1,533620.3704,179214.0972,1,1
6117,3_1,533741.7526,181303.7012,4,1
6119,4_1,531864.207,180438.224,1,1
6120,0_1,532792.1678,179257.2578,1,1
6121,7_1,530661.0597,181534.892,4,1
6122,3_1,533100.9938,181947.6051,4,1
6123,5_1,532667.1782,181675.3695,2,1
6124,3_1,533542.8866,181337.3705,4,1
6125,0_1,533524.6997,179979.2528,1,1
6126,4_1,532744.2078,179919.1879,1,1
6127,2_1,531530.7137,179866.9147,3,1
6128,4_1,532263.6912,180292.1302,1,1
6129,3_1,533423.4196,181270.513,4,1
6130,0_1,533451.9872,179497.18,1,1
6131,3_1,533468.0386,181373.4952,4,1
6132,6_1,533433.1507,181042.3334,3,1
6134,2_1,531041.0124,179610.5188,3,1
6135,6_1,533692.2284,180997.3267,3,1
6136,6_1,533968.6896,181124.9442,3,1
6137,0_1,533614.2628,179517.5566,1,1
6138,4_1,531990.7169,180445.2751,1,1
6140,6_1,533234.8878,180832.2178,3,1
6141,1_1,532070.9541,181892.2347,2,1
6142,1_1,532056.6899,181656.8069,2,1
6143,3_1,533282.7311,182005.2046,4,1
6144,4_1,531990.3972,180274.4434,1,1
6145,0_1,532908.8349,179299.2818,1,1
6146,5_1,532725.2784,180805.0044,2,1
6147,6_1,533398.5585,180730.3473,3,1
6148,6_1,533578.6081,180527.996,3,1
6149,0_1,533938.1725,179859.8339,1,1
6150,1_1,531963.7953,181408.8045,2,1
6151,6_1,533934.4752,180721.1809,3,1
6152,4_1,532274.7585,179201.3571,1,1
6153,0_1,533138.3795,180148.6488,1,1
6154,7_1,530952.7616,181797.1539,4,1
6155,1_1,532150.5243,181471.175,2,1
6156,4_1,532785.3422,180278.0496,1,1
6157,1_1,532137.5581,180909.36,2,1
6158,2_1,530992.8522,179845.8556,3,1
6159,7_1,530707.3535,180838.0737,4,1
6160,2_1,531668.313,179520.7769,3,1
6161,0_1,532937.1553,179327.3459,1,1
6162,4_1,531732.3322,179378.1133,1,1
6163,5_1,532785.3499,181732.0365,2,1
6164,7_1,530811.6424,181030.9389,4,1
6165,0_1,533290.2803,179524.8005,1,1
6166,5_1,532327.3875,181252.1237,2,1
6167,5_1,532829.0964,181159.5925,2,1
6168,1_1,531740.3866,181379.8667,2,1
6169,1_1,532067.3645,180953.1858,2,1
6170,0_1,532879.4446,179459.8326,1,1
6172,4_1,532310.7212,179314.7164,1,1
6173,6_1,533841.3669,180806.9257,3,1
6174,4_1,532361.0732,180015.8927,1,1
6176,6_1,533732.7942,180676.1619,3,1
6177,6_1,534056.6296,180408.1595,3,1
6178,0_1,533433.836,179684.0002,1,1
6179,4_1,532107.4381,179838.9949,1,1
6180,5_1,532323.1131,181047.9292,2,1
6182,2_1,530740.7682,179757.7394,3,1
6183,5_1,532794.4992,181071.8541,2,1
6184,0_1,532942.6435,179207.2401,1,1
6185,2_1,531254.6512,179691.9236,3,1
6186,1_1,531760.3865,181092.0616,2,1
6187,7_1,530703.9256,181238.2874,4,1
6188,3_1,533287.2468,181752.7629,4,1
6189,3_1,533892.0492,181543.4356,4,1
6190,5_1,532895.4094,181449.4619,2,1
6191,3_1,533517.8697,181588.2327,4,1
6192,0_1,532986.4347,180260.3013,1,1
6194,2_1,531545.6519,179764.0398,3,1
6195,7_1,531105.9734,181224.5877,4,1
6197,0_1,533666.6573,179479.8444,1,1
6199,4_1,532579.8129,180153.9999,1,1
6200,1_1,532317.6952,181900.5547,2,1
6201,2_1,531126.9386,180104.0762,3,1
6203,4_1,532177.4725,179332.2476,1,1
6204,7_1,531167.1629,180969.1148,4,1
6205,0_1,533135.3324,180111.6834,1,1
6207,4_1,531830.513,179498.696,1,1
6208,4_1,531870.8833,180300.4938,1,1
6209,1_1,532067.1531,181811.5513,2,1
6210,5_1,532612.3987,181270.9891,2,1
6211,7_1,531244.2497,181248.2031,4,1
6212,3_1,533485.8812,181559.0447,4,1
6213,2_1,530926.9274,179964.5505,3,1
6214,4_1,532282.5395,179908.9701,1,1
6215,5_1,532361.359,180840.6819,2,1
6216,5_1,533063.8156,180887.0581,2,1
6217,3_1,533160.477,181561.8951,4,1
6218,6_1,533967.0312,180732.318,3,1
6220,7_1,531468.5631,180875.0822,4,1
6221,6_1,533684.1248,181171.6342,3,1
6222,7_1,531408.5441,180890.8123,4,1
6223,3_1,533441.3289,181711.6134,4,1
6224,1_1,532081.5114,181491.1038,2,1
6225,7_1,530968.6373,181328.8325,4,1
6226,3_1,533242.2793,181206.7491,4,1
6227,1_1,531731.2992,181757.9041,2,1
6228,0_1,533139.7796,179621.5372,1,1
6229,0_1,533922.3462,179623.8093,1,1
6230,5_1,532355.9867,181493.4721,2,1
6231,5_1,532356.1182,180929.1741,2,1
6232,2_1,531065.1762,179326.2069,3,1
6233,3_1,534039.4771,181350.5185,4,1
6234,0_1,533327.4255,179475.3287,1,1
6235,2_1,531130.901,180282.2322,3,1
6236,3_1,533782.2902,181801.1513,4,1
6237,3_1,533529.6784,181500.1676,4,1
6238,7_1,531371.3875,181501.3227,4,1
6239,3_1,533239.3416,181215.4201,4,1
6240,5_1,532209.5096,181038.0558,2,1
6241,4_1,532198.9486,179438.9051,1,1
6243,0_1,534070.219,179242.1876,1,1
6244,0_1,533208.6133,179244.18,1,1
6245,3_1,533999.9791,182006.3595,4,1
6246,5_1,533054.2185,181357.6096,2,1
6247,2_1,530870.713,179303.6561,3,1
6248,3_1,533608.3477,181633.7179,4,1
6249,4_1,532203.0123,179497.6724,1,1
6250,0_1,533557.3499,179342.9534,1,1
6251,0_1,532874.7059,179837.503,1,1
6252,4_1,531972.8048,179462.4936,1,1
6253,4_1,531781.8186,179912.3584,1,1
6256,0_1,533435.8318,179870.3662,1,1
6257,0_1,533364.0641,179400.1596,1,1
6260,1_1,531781.8951,181269.1087,2,1
6262,3_1,533520.7046,181882.8095,4,1
6263,1_1,532212.2429,181296.9717,2,1
6264,0_1,532830.0281,179781.4189,1,1
6265,2_1,530757.2523,179696.9089,3,1
6266,5_1,532895.2306,181295.3444,2,1
6268,7_1,530821.0459,181711.6096,4,1
6269,5_1,532875.8823,181373.5167,2,1
6270,7_1,530759.4501,181205.6291,4,1
6271,4_1,531926.5896,180333.6099,1,1
6272,5_1,532935.4988,181441.4375,2,1
6273,5_1,532450.999,181670.3935,2,1
6274,7_1,531160.3456,181381.7519,4,1
6275,1_1,531466.3846,181539.37,2,1
6276,6_1,533151.6601,180879.265,3,1
6277,0_1,532862.9843,179632.7594,1,1
6279,2_1,531201.5029,179960.7559,3,1
6280,2_1,530870.323,179493.2662,3,1
6281,6_1,534067.0705,180338.5278,3,1
6282,5_1,532766.0488,181187.4066,2,1
6283,1_1,532094.8631,181133.9728,2,1
6284,6_1,533472.5162,180851.1007,3,1
6285,1_1,531962.2741,181282.9927,2,1
6286,5_1,532488.0158,180758.3632,2,1
6287,1_1,532093.2857,181608.843,2,1
6288,4_1,532398.9237,179953.6158,1,1
6289,5_1,532765.1106,181067.029,2,1
6290,6_1,533986.0474,180706.7072,3,1
6291,7_1,531246.565,180864.1995,4,1
6292,2_1,530689.2708,179411.5758,3,1
6294,3_1,533693.718,181403.0219,4,1
6295,3_1,533023.206,181771.5167,4,1
6296,0_1,533206.5198,180220.8123,1,1
6297,4_1,532318.574,180388.6353,1,1
6298,0_1,532962.0087,179192.9017,1,1
6299,5_1,532215.4285,181094.8891,2,1
6300,0_1,533374.389,180152.5176,1,1
6302,5_1,532702.0987,181073.5658,2,1
6304,2_1,531434.4967,180332.0006,3,1
6305,2_1,531487.9198,180411.8623,3,1
6307,0_1,533946.3661,179751.4781,1,1
6308,0_1,533122.1856,179770.0454,1,1
6309,0_1,533337.7342,179984.8357,1,1
6310,6_1,533680.3338,180497.1636,3,1
6311,7_1,531310.5854,180916.4292,4,1
6313,5_1,532368.2129,181754.3775,2,1
6314,0_1,533239.5671,179257.7465,1,1
6315,3_1,533284.2675,181333.4615,4,1
6316,4_1,532014.9495,179375.3151,1,1
6317,4_1,532605.8279,179838.3413,1,1
6318,3_1,533825.0327,181988.5078,4,1
6319,0_1,533954.7675,179809.7559,1,1
6320,4_1,532269.6188,179792.6684,1,1
6321,3_1,533908.8992,181866.5427,4,1
6322,2_1,531541.8113,179452.428,3,1
6323,4_1,532203.4706,179354.9655,1,1
6324,0_1,532989.9173,180209.2126,1,1
6325,3_1,533293.1859,181603.6274,4,1
6326,3_1,533644.9901,181927.9349,4,1
6327,7_1,530693.048,182010.3929,4,1
6328,4_1,531896.6133,180052.4394,1,1
6330,4_1,532369.43,179675.4757,1,1
6332,4_1,532413.8754,179644.0557,1,1
6333,4_1,532056.564,179250.4857,1,1
6334,4_1,531730.7634,179897.016,1,1
6335,0_1,533034.2296,179269.5326,1,1
6336,5_1,532823.4041,181441.4236,2,1
6337,0_1,533778.6883,179415.1267,1,1
6338,1_1,531700.9089,181553.6302,2,1
6339,3_1,533678.1616,181945.5141,4,1
6340,2_1,531461.4648,179994.4281,3,1
6341,4_1,532113.3615,179543.0846,1,1
6342,6_1,533280.5516,181134.658,3,1
6343,4_1,532048.18,179840.6087,1,1
6344,0_1,533429.216,179544.3213,1,1
6345,2_1,531199.4476,180017.0841,3,1
6346,1_1,531903.5531,181253.6797,2,1
6347,3_1,533843.0793,181724.1701,4,1
6348,3_1,533992.7494,181472.6675,4,1
6349,5_1,532874.1397,181691.7536,2,1
6351,0_1,533369.4143,179980.0534,1,1
6352,4_1,532007.0121,180010.1032,1,1
6353,5_1,532563.2036,180992.2187,2,1
6354,5_1,532838.8887,181114.6365,2,1
6355,2_1,531416.0315,179809.2141,3,1
6357,5_1,532716.4569,181591.6399,2,1
6358,0_1,533127.4827,179878.4104,1,1
6359,3_1,533191.9118,181381.6312,4,1
6361,6_1,533670.6714,180543.2113,3,1
6363,4_1,531819.5344,179572.21,1,1
6364,2_1,530869.7933,179428.3431,3,1
6365,5_1,532650.9916,181086.3567,2,1
6366,5_1,532487.7668,181826.1727,2,1
6367,4_1,532126.6509,179331.7102,1,1
6368,1_1,531767.9881,180961.8449,2,1
6369,3_1,533225.7059,181935.4014,4,1
6370,1_1,531950.8321,181443.1451,2,1
6371,4_1,531843.3719,180342.8616,1,1
6372,2_1,531568.3684,180085.4965,3,1
6373,7_1,530731.1439,181754.5506,4,1
6374,4_1,532620.137,179447.2004,1,1
6375,1_1,532192.9014,181273.7341,2,1
6376,2_1,531701.034,179434.5318,3,1
6377,2_1,531639.0579,179195.1068,3,1
6378,2_1,531615.4276,180157.0324,3,1
6379,6_1,533394.557,180758.9511,3,1
6380,3_1,533483.4447,181419.7365,4,1
6381,4_1,531979.1916,180330.4187,1,1
6382,1_1,531533.4127,181086.3899,2,1
6383,1_1,531871.5048,181404.5143,2,1
6385,4_1,532162.8609,179303.0598,1,1
6386,2_1,531562.1932,179573.5242,3,1
6387,1_1,532320.4951,181933.188,2,1
6389,5_1,532692.9208,181576.4485,2,1
6390,2_1,531141.7107,180197.1315,3,1
6391,7_1,531386.8105,181093.9907,4,1
6392,0_1,533809.271,179585.1808,1,1
6394,6_1,533978.3404,180950.5205,3,1
6395,0_1,533137.8504,179828.8921,1,1
6396,1_1,531794.8311,181586.5252,2,1
6397,7_1,531303.5146,181552.5135,4,1
6398,0_1,533015.5469,179532.6793,1,1
6399,2_1,531309.6791,180094.3257,3,1
6400,7_1,531236.7979,181894.8088,4,1
6401,7_1,530759.5672,180899.0424,4,1
6402,0_1,533250.8271,180037.2949,1,1
6404,2_1,531267.8827,180004.48,3,1
6405,0_1,533550.5985,180065.7044,1,1
6406,1_1,532283.1771,181744.9044,2,1
6407,5_1,532936.5377,181498.7999,2,1
6408,2_1,531201.8178,180415.6644,3,1
6409,0_1,533725.2343,179794.0812,1,1
6410,7_1,530744.9384,181493.9745,4,1
6411,0_1,533686.52,179203.6541,1,1
6412,0_1,533889.6079,179652.721,1,1
6413,2_1,531601.8233,179252.49,3,1
6415,1_1,531890.4604,181175.8122,2,1
6416,4_1,532537.242,179195.7869,1,1
6417,7_1,531008.4251,181086.8534,4,1
6418,5_1,532598.2005,180900.4901,2,1
6420,7_1,531264.1215,181541.0595,4,1
6421,1_1,532027.7748,181663.6596,2,1
6422,5_1,533091.0493,181288.7159,2,1
6423,3_1,533644.1056,181661.0813,4,1
6424,0_1,533005.3559,179897.6385,1,1
6425,7_1,530758.0242,180790.7945,4,1
6426,3_1,533168.9553,181429.205,4,1
6427,1_1,532255.2463,182003.6271,2,1
6428,0_1,532862.0572,179507.9879,1,1
6429,1_1,532000.5065,181121.2034,2,1
6430,7_1,531274.7701,181307.1916,4,1
6431,5_1,532949.4669,181503.5096,2,1
6432,6_1,533160.1103,180919.1211,3,1
